10638.000000	-4289.000000	8277.000000	0.464966	0.072411
10753.000000	-4269.000000	8273.000000	0.381270	0.040431
10868.000000	-4249.000000	8269.000000	0.237851	0.031080
10983.000000	-4229.000000	8265.000000	0.185884	0.007023
11098.000000	-4209.000000	8261.000000	0.191639	0.061249
11213.000000	-4189.000000	8257.000000	0.275572	0.063808
11328.000000	-4189.000000	8254.000000	1.176970	0.346739
11408.000000	-4085.000000	8248.000000	1.023693	0.225475
11488.000000	-3980.000000	8242.000000	0.963901	0.295347
11568.000000	-3876.000000	8235.000000	1.303112	0.408533
11666.000000	-3836.000000	8231.000000	0.787544	0.676995
11764.000000	-3795.000000	8227.000000	1.104832	0.784137
11862.000000	-3755.000000	8223.000000	0.984187	0.339971
11959.000000	-3715.000000	8218.000000	0.470058	0.095643
12057.000000	-3674.000000	8214.000000	0.316172	0.059187
12155.000000	-3634.000000	8210.000000	0.306147	0.092927
12274.000000	-3600.000000	8205.000000	0.378374	0.045036
12394.000000	-3566.000000	8201.000000	0.422247	0.204275
12513.000000	-3532.000000	8196.000000	1.013256	0.318146
12588.000000	-3447.000000	8191.000000	0.746331	0.144685
12663.000000	-3362.000000	8185.000000	1.032885	0.361191
12738.000000	-3277.000000	8180.000000	1.122554	0.153425
12813.000000	-3192.000000	8174.000000	1.258568	0.420860
12889.000000	-3105.000000	8169.000000	0.875397	0.307206
12965.000000	-3018.000000	8163.000000	0.942925	0.208152
13041.000000	-2931.000000	8158.000000	1.172944	0.138334
13117.000000	-2844.000000	8152.000000	0.612492	0.174330
13224.000000	-2793.000000	8148.000000	0.688335	0.129969
13332.000000	-2742.000000	8143.000000	0.365790	0.074236
13440.000000	-2692.000000	8138.000000	0.330190	0.074995
13547.000000	-2641.000000	8133.000000	0.873846	0.265726
13620.000000	-2556.000000	8127.000000	1.600755	0.737571
13694.000000	-2472.000000	8122.000000	1.107576	0.141133
13767.000000	-2387.000000	8117.000000	1.389365	0.559955
13840.000000	-2302.000000	8111.000000	1.126212	0.573622
13931.000000	-2227.000000	8106.000000	0.954085	0.195951
14022.000000	-2151.000000	8101.000000	1.205703	0.135227
14113.000000	-2076.000000	8095.000000	1.363520	0.273987
14204.000000	-2000.000000	8090.000000	1.056310	0.357641
14295.000000	-1925.000000	8084.000000	0.684564	0.242805
14454.000000	-1823.000000	8076.000000	0.480219	0.090047
14561.000000	-1823.000000	8073.000000	0.574410	0.113591
14669.000000	-1823.000000	8070.000000	0.891882	0.247252
14776.000000	-1823.000000	8067.000000	0.940819	0.192077
14843.000000	-1740.000000	8062.000000	0.954060	0.227049
14910.000000	-1658.000000	8057.000000	0.943728	0.102273
14977.000000	-1575.000000	8052.000000	1.261609	0.955331
15022.000000	-1481.000000	8047.000000	0.837269	0.287785
15068.000000	-1387.000000	8042.000000	1.170766	0.339857
15114.000000	-1293.000000	8037.000000	1.076190	0.461329
15159.000000	-1200.000000	8032.000000	1.008315	0.473051
15204.000000	-1106.000000	8027.000000	1.320890	1.025976
15250.000000	-1012.000000	8022.000000	1.486389	0.669571
15317.000000	-936.000000	8018.000000	0.871474	0.275308
15384.000000	-861.000000	8013.000000	0.595678	0.153587
15450.000000	-786.000000	8008.000000	0.875669	0.537450
15517.000000	-710.000000	8003.000000	0.699189	0.247757
15612.000000	-659.000000	7999.000000	0.487001	0.112594
15707.000000	-607.000000	7994.000000	0.297812	0.072909
15802.000000	-556.000000	7989.000000	0.415725	0.070209
15897.000000	-505.000000	7985.000000	0.375288	0.110681
15992.000000	-453.000000	7980.000000	0.311310	0.057743
16087.000000	-402.000000	7976.000000	0.309803	0.037155
16182.000000	-358.000000	7971.000000	0.318868	0.041233
16277.000000	-314.000000	7967.000000	0.371711	0.033569
16372.000000	-270.000000	7963.000000	0.453145	0.077502
16468.000000	-227.000000	7958.000000	0.432292	0.112444
16563.000000	-183.000000	7954.000000	0.535763	0.092847
16658.000000	-139.000000	7950.000000	0.940537	0.305043
16753.000000	-95.000000	7945.000000	0.734024	0.161015
16826.000000	-16.000000	7940.000000	0.425573	0.087975
16898.000000	63.000000	7935.000000	0.404316	0.121777
16971.000000	142.000000	7930.000000	0.591371	0.118680
17044.000000	222.000000	7925.000000	0.427264	0.138078
17117.000000	301.000000	7920.000000	0.612760	0.171968
17190.000000	380.000000	7915.000000	0.857663	0.153453
17262.000000	459.000000	7910.000000	0.849095	0.231067
17335.000000	538.000000	7905.000000	0.897232	0.236373
17382.000000	644.000000	7899.000000	1.161121	0.224187
17430.000000	749.000000	7894.000000	0.877240	0.473192
17477.000000	855.000000	7888.000000	0.960638	0.314076
17560.000000	917.000000	7884.000000	0.700068	0.220058
17644.000000	979.000000	7879.000000	0.628789	0.085848
17727.000000	1040.000000	7874.000000	0.884138	0.307942
17810.000000	1102.000000	7869.000000	0.783666	0.205985
17894.000000	1164.000000	7865.000000	1.321291	1.145495
17977.000000	1226.000000	7860.000000	0.764445	0.386904
18060.000000	1287.000000	7855.000000	0.884595	0.453727
18144.000000	1349.000000	7851.000000	0.817985	0.237725
18227.000000	1411.000000	7846.000000	0.970825	0.187464
18292.000000	1489.000000	7841.000000	1.055466	0.244536
18358.000000	1566.000000	7836.000000	1.032780	0.156885
18423.000000	1644.000000	7832.000000	1.014679	0.273949
18488.000000	1722.000000	7827.000000	0.918655	0.243609
18553.000000	1800.000000	7822.000000	1.106561	0.414185
18618.000000	1878.000000	7817.000000	0.611593	0.173068
18684.000000	1955.000000	7812.000000	0.394037	0.075703
18749.000000	2033.000000	7807.000000	0.527991	0.155693
18814.000000	2122.000000	7802.000000	0.581496	0.336879
18879.000000	2211.000000	7797.000000	0.835355	0.211130
18944.000000	2300.000000	7792.000000	0.733064	0.247642
