5316.000000	31109.000000	8342.000000	0.365196	0.020657
5362.000000	31090.000000	8341.000000	0.380384	0.031838
5408.000000	31071.000000	8340.000000	0.449526	0.011973
5455.000000	31051.000000	8339.000000	0.434251	0.028521
5501.000000	31032.000000	8337.000000	0.407741	0.026297
5547.000000	31013.000000	8336.000000	0.423063	0.021529
5593.000000	30994.000000	8335.000000	0.400288	0.023460
5640.000000	30975.000000	8334.000000	0.415488	0.021651
5686.000000	30955.000000	8332.000000	0.410997	0.013313
5732.000000	30936.000000	8331.000000	0.426941	0.019701
5778.000000	30917.000000	8330.000000	0.427820	0.016659
5824.000000	30898.000000	8328.000000	0.453492	0.035433
5871.000000	30878.000000	8327.000000	0.396137	0.023661
5917.000000	30859.000000	8326.000000	0.382860	0.027370
5963.000000	30840.000000	8325.000000	0.391695	0.019279
6009.000000	30821.000000	8323.000000	0.384483	0.016964
6056.000000	30802.000000	8322.000000	0.322688	0.020693
6102.000000	30782.000000	8321.000000	0.314644	0.021199
6148.000000	30763.000000	8320.000000	0.328282	0.016501
6194.000000	30744.000000	8318.000000	0.339051	0.012475
6240.000000	30725.000000	8317.000000	0.340619	0.017364
6287.000000	30706.000000	8316.000000	0.330749	0.009371
6333.000000	30686.000000	8315.000000	0.301893	0.018949
6379.000000	30667.000000	8313.000000	0.304906	0.015608
6425.000000	30648.000000	8312.000000	0.311576	0.021253
6472.000000	30629.000000	8311.000000	0.308176	0.008442
6518.000000	30609.000000	8309.000000	0.300358	0.026632
6564.000000	30590.000000	8308.000000	0.304128	0.014227
6610.000000	30571.000000	8307.000000	0.296157	0.014798
6656.000000	30552.000000	8306.000000	0.288943	0.011175
6703.000000	30533.000000	8304.000000	0.296302	0.022795
6749.000000	30513.000000	8303.000000	0.286244	0.010029
6795.000000	30494.000000	8302.000000	0.287515	0.012070
6841.000000	30475.000000	8301.000000	0.298775	0.019830
6888.000000	30456.000000	8299.000000	0.293648	0.008243
6934.000000	30437.000000	8298.000000	0.312761	0.016623
6980.000000	30417.000000	8297.000000	0.336746	0.019345
7026.000000	30398.000000	8296.000000	0.317203	0.012601
7073.000000	30379.000000	8294.000000	0.325388	0.014289
7119.000000	30360.000000	8293.000000	0.323329	0.012203
7165.000000	30340.000000	8292.000000	0.319337	0.007028
7211.000000	30321.000000	8290.000000	0.328126	0.006706
7257.000000	30302.000000	8289.000000	0.319309	0.009693
7304.000000	30283.000000	8288.000000	0.314462	0.011342
7350.000000	30264.000000	8287.000000	0.321795	0.015843
7396.000000	30244.000000	8285.000000	0.324880	0.018768
7442.000000	30225.000000	8284.000000	0.335728	0.016687
7489.000000	30206.000000	8283.000000	0.315548	0.032534
7535.000000	30187.000000	8282.000000	0.312501	0.009050
7581.000000	30168.000000	8280.000000	0.312581	0.025337
7627.000000	30148.000000	8279.000000	0.322265	0.012180
7673.000000	30129.000000	8278.000000	0.307274	0.012472
7720.000000	30110.000000	8277.000000	0.298899	0.022801
7766.000000	30091.000000	8275.000000	0.317246	0.019178
7812.000000	30071.000000	8274.000000	0.330865	0.016550
7858.000000	30052.000000	8273.000000	0.383166	0.021259
7905.000000	30033.000000	8271.000000	0.369762	0.015648
7951.000000	30014.000000	8270.000000	0.345226	0.014911
7997.000000	29995.000000	8269.000000	0.347110	0.017768
8043.000000	29975.000000	8268.000000	0.350511	0.013936
8089.000000	29956.000000	8266.000000	0.366052	0.022636
