y,x,z,mg_ca,st_dev,dist,sample_mode
19848,3875,7705,0.050548,0.005518,NA,map
19757,3919,7706,0.063919,0.005909,NA,map
19666,3963,7707,0.039142,0.006734,NA,map
19575,4007,7708,0.044414,0.020694,NA,map
19484,4051,7708,0.034604,0.010478,NA,map
19393,4095,7709,0.036114,0.00367,NA,map
19302,4139,7710,0.041113,0.007128,NA,map
20192,3828,7698,0.461691,0.063786,NA,map
20098,3873,7698,0.037163,0.004977,NA,map
20003,3919,7699,0.038077,0.014991,NA,map
19908,3964,7700,0.055367,0.007983,NA,map
19814,4009,7701,0.054807,0.004755,NA,map
19719,4054,7702,0.041651,0.003801,NA,map
19624,4100,7703,0.039336,0.00953,NA,map
19530,4145,7704,0.036217,0.004899,NA,map
19435,4190,7704,0.035899,0.009744,NA,map
19340,4235,7705,0.037331,0.007157,NA,map
20264,3914,7692,0.386386,0.111516,NA,map
20165,3961,7693,0.043506,0.006754,NA,map
20067,4007,7694,0.035314,0.004421,NA,map
19969,4053,7695,0.055633,0.004775,NA,map
19870,4100,7696,0.052181,0.006226,NA,map
19772,4146,7697,0.043382,0.011591,NA,map
19674,4192,7698,0.037664,0.008464,NA,map
19575,4239,7699,0.040668,0.008681,NA,map
19477,4285,7699,0.038823,0.010262,NA,map
19379,4331,7700,0.039529,0.006383,NA,map
20328,4014,7687,0.638129,0.240582,NA,map
20236,4056,7688,0.045798,0.008367,NA,map
20144,4098,7688,0.035555,0.005474,NA,map
20052,4139,7689,0.064048,0.007951,NA,map
19960,4181,7690,0.044334,0.014878,NA,map
19867,4223,7691,0.075866,0.02854,NA,map
19775,4265,7692,0.033971,0.004303,NA,map
19683,4307,7693,0.040978,0.00361,NA,map
19591,4349,7694,0.040636,0.003995,NA,map
19499,4391,7695,0.046169,0.006905,NA,map
19407,4433,7696,0.033731,0.008532,NA,map
20384,4117,7681,0.179282,0.068534,NA,map
20290,4159,7682,0.062228,0.022048,NA,map
20196,4200,7683,0.037823,0.006022,NA,map
20102,4241,7684,0.054713,0.002879,NA,map
20008,4282,7685,0.040081,0.00652,NA,map
19914,4324,7686,0.042327,0.004114,NA,map
19820,4365,7687,0.037034,0.005864,NA,map
19726,4406,7688,0.038414,0.005366,NA,map
19632,4448,7689,0.043266,0.005509,NA,map
19537,4489,7690,0.036708,0.00649,NA,map
19443,4530,7691,0.040381,0.004709,NA,map
20440,4221,7676,0.096061,0.033667,NA,map
20344,4261,7677,0.055728,0.014764,NA,map
20248,4302,7678,0.057406,0.015299,NA,map
20152,4343,7679,0.049616,0.012367,NA,map
20056,4383,7680,0.041464,0.012249,NA,map
19960,4424,7681,0.053944,0.010758,NA,map
19864,4465,7682,0.038483,0.005377,NA,map
19768,4506,7683,0.053575,0.008466,NA,map
19672,4546,7684,0.041124,0.008872,NA,map
19576,4587,7685,0.039543,0.005148,NA,map
19480,4628,7686,0.037852,0.004096,NA,map
20496,4324,7670,0.373973,0.134294,NA,map
20398,4364,7671,0.050368,0.012837,NA,map
20300,4404,7672,0.057626,0.01691,NA,map
20202,4444,7673,0.043294,0.00594,NA,map
20104,4484,7674,0.040431,0.00876,NA,map
20006,4525,7676,0.053157,0.005994,NA,map
19908,4565,7677,0.038292,0.006942,NA,map
19810,4605,7678,0.053482,0.012994,NA,map
19712,4645,7679,0.043946,0.010955,NA,map
19614,4685,7680,0.043616,0.007086,NA,map
19516,4725,7681,0.033213,0.008369,NA,map
20552,4428,7664,0.405282,0.230451,NA,map
20452,4467,7666,0.040353,0.008359,NA,map
20352,4507,7667,0.050059,0.005771,NA,map
20252,4546,7668,0.03674,0.007363,NA,map
20152,4586,7669,0.041594,0.006923,NA,map
20052,4625,7670,0.059598,0.004271,NA,map
19953,4665,7672,0.042331,0.006251,NA,map
19853,4704,7673,0.042342,0.0048,NA,map
19753,4744,7674,0.037642,0.003419,NA,map
19653,4783,7675,0.038044,0.004464,NA,map
19553,4823,7676,0.03489,0.010255,NA,map
20578,4525,7660,0.162477,0.065486,NA,map
20479,4565,7661,0.067642,0.013258,NA,map
20380,4604,7662,0.042383,0.007888,NA,map
20280,4644,7663,0.040665,0.002457,NA,map
20181,4683,7665,0.044613,0.008279,NA,map
20082,4723,7666,0.055392,0.008859,NA,map
19983,4762,7667,0.039878,0.010081,NA,map
19884,4801,7668,0.039812,0.012506,NA,map
19785,4841,7669,0.045341,0.011979,NA,map
19686,4880,7671,0.041366,0.006406,NA,map
19587,4920,7672,0.03536,0.005971,NA,map
20604,4623,7655,0.695019,0.292024,NA,map
20505,4663,7656,0.06458,0.016847,NA,map
20407,4702,7658,0.04086,0.008224,NA,map
20309,4741,7659,0.049288,0.014739,NA,map
20210,4781,7660,0.047008,0.009359,NA,map
20112,4820,7661,0.063734,0.008624,NA,map
20014,4859,7662,0.043954,0.012488,NA,map
19915,4899,7664,0.041875,0.012347,NA,map
19817,4938,7665,0.04527,0.00844,NA,map
19719,4977,7666,0.034443,0.010657,NA,map
19620,5017,7667,0.03601,0.007623,NA,map
20630,4721,7651,0.191679,0.092488,NA,map
20533,4760,7652,0.079841,0.015111,NA,map
20436,4799,7653,0.045023,0.012183,NA,map
20339,4838,7654,0.045096,0.007268,NA,map
20242,4877,7655,0.037583,0.004078,NA,map
20145,4917,7656,0.05564,0.009753,NA,map
20048,4956,7658,0.03649,0.012927,NA,map
19951,4995,7659,0.045133,0.010853,NA,map
19854,5034,7660,0.041262,0.015032,NA,map
19757,5073,7661,0.041389,0.014786,NA,map
19660,5112,7662,0.03898,0.004165,NA,map
20656,4819,7646,0.52568,0.221918,NA,map
20561,4858,7647,0.080876,0.01999,NA,map
20465,4897,7648,0.044163,0.004346,NA,map
20370,4935,7650,0.0446,0.007881,NA,map
20274,4974,7651,0.048673,0.0060350000000000004,NA,map
20179,5013,7652,0.065252,0.014759,NA,map
20083,5052,7653,0.033512,0.008139,NA,map
19987,5091,7654,0.045957,0.007727,NA,map
19892,5130,7655,0.044814,0.003675,NA,map
19796,5168,7656,0.038954,0.007467,NA,map
19701,5207,7657,0.044029,0.006252,NA,map
20683,4917,7642,0.186884,0.048316,NA,map
20589,4955,7643,0.093385,0.04567,NA,map
20494,4994,7644,0.05015,0.019087,NA,map
20400,5032,7645,0.050489,0.014739,NA,map
20306,5071,7646,0.05204,0.018481,NA,map
20212,5110,7647,0.066538,0.006916,NA,map
20118,5148,7648,0.036575,0.006199,NA,map
20023,5187,7649,0.042941,0.00434,NA,map
19929,5225,7650,0.047606,0.007929,NA,map
19835,5264,7651,0.049204,0.006891,NA,map
19741,5303,7653,0.036891,0.009365,NA,map
20709,5014,7637,1.900033,2.108413,NA,map
20616,5053,7638,0.078288,0.039242,NA,map
20524,5091,7639,0.047361,0.020262,NA,map
20431,5129,7640,0.045753,0.013395,NA,map
20338,5168,7641,0.048896,0.013807,NA,map
20245,5206,7642,0.064368,0.012129,NA,map
20152,5245,7643,0.031806,0.008681,NA,map
20059,5283,7645,0.046266,0.005091,NA,map
19967,5321,7646,0.043288,0.008097,NA,map
19874,5360,7647,0.040694,0.015087,NA,map
19781,5398,7648,0.036305,0.01191,NA,map
20705,5160,7632,0.26694,0.089838,NA,map
20607,5197,7633,0.054164,0.005705,NA,map
20510,5234,7634,0.052276,0.01058,NA,map
20412,5272,7635,0.049143,0.007375,NA,map
20315,5309,7637,0.061749,0.012983,NA,map
20217,5346,7638,0.04004,0.010911,NA,map
20120,5383,7639,0.050042,0.00975,NA,map
20022,5420,7640,0.042898,0.006225,NA,map
19925,5457,7641,0.037981,0.010695,NA,map
19827,5494,7643,0.039892,0.009825,NA,map
20699,5306,7626,0.053993,0.0086,NA,map
20596,5341,7628,0.041589,0.011811,NA,map
20493,5377,7629,0.048634,0.012617,NA,map
20390,5413,7630,0.064649,0.014731,NA,map
20287,5448,7632,0.05001,0.017629,NA,map
20184,5484,7633,0.047277,0.012223,NA,map
20080,5520,7635,0.039625,0.007544,NA,map
19977,5555,7636,0.048878,0.009132,NA,map
19874,5591,7638,0.039437,0.011755,NA,map
20783,5384,7621,0.148643,0.11984,NA,map
20686,5418,7622,0.047907,0.00769,NA,map
20589,5451,7623,0.03997,0.006179,NA,map
20492,5485,7625,0.046366,0.007884,NA,map
20395,5519,7626,0.052802,0.009434,NA,map
20298,5553,7627,0.040724,0.011133,NA,map
20201,5586,7629,0.045029,0.005804,NA,map
20104,5620,7630,0.054524,0.014698,NA,map
20007,5654,7632,0.03556,0.004002,NA,map
19910,5688,7633,0.03784,0.012626,NA,map
20858,5465,7615,0.100709,0.036879,NA,map
20757,5501,7617,0.051019,0.013286,NA,map
20657,5536,7618,0.043696,0.010732,NA,map
20557,5571,7620,0.041994,0.007215,NA,map
20456,5606,7621,0.061126,0.008818,NA,map
20356,5641,7622,0.038075,0.009591,NA,map
20256,5676,7624,0.047618,0.011032,NA,map
20155,5711,7625,0.053119,0.011019,NA,map
20055,5746,7627,0.035158,0.005719,NA,map
19955,5781,7628,0.039798,0.008262,NA,map
20941,5544,7610,0.082355,0.007889,NA,map
20846,5577,7611,0.053938,0.012142,NA,map
20751,5611,7613,0.053492,0.028725,NA,map
20656,5644,7614,0.05279,0.008737,NA,map
20561,5678,7615,0.059723,0.011639,NA,map
20466,5711,7617,0.056245,0.007859,NA,map
20371,5745,7618,0.037978,0.005062,NA,map
20276,5778,7619,0.046237,0.004993,NA,map
20181,5811,7621,0.047319,0.011587,NA,map
20086,5845,7622,0.034007,0.007158,NA,map
19991,5878,7623,0.044949,0.006484,NA,map
21114,5591,7604,0.762066,0.083443,NA,map
21016,5625,7605,0.090393,0.035737,NA,map
20918,5660,7606,0.05606,0.009841,NA,map
20820,5695,7608,0.053186,0.005778,NA,map
20722,5729,7609,0.04781,0.004704,NA,map
20624,5764,7610,0.048662,0.005539,NA,map
20526,5799,7612,0.060909,0.014941,NA,map
20428,5833,7613,0.042796,0.011628,NA,map
20330,5868,7614,0.045711,0.008265,NA,map
20232,5903,7616,0.046247,0.009009,NA,map
20133,5937,7617,0.038394,0.009987,NA,map
20035,5972,7618,0.040875,0.009364,NA,map
21091,5707,7600,0.134909,0.061709,NA,map
20990,5743,7601,0.052886,0.012674,NA,map
20889,5779,7602,0.05137,0.005367,NA,map
20788,5815,7604,0.050275,0.015876,NA,map
20687,5850,7605,0.04991,0.013215,NA,map
20585,5886,7607,0.066618,0.009943,NA,map
20484,5922,7608,0.045189,0.0081,NA,map
20383,5958,7609,0.043879,0.004248,NA,map
20282,5994,7611,0.047139,0.01188,NA,map
20181,6030,7612,0.037772,0.008041,NA,map
20080,6066,7613,0.040421,0.010278,NA,map
21174,5785,7594,0.240117,0.1352,NA,map
21078,5820,7596,0.040802,0.017892,NA,map
20982,5854,7597,0.054526,0.010095,NA,map
20886,5888,7598,0.046013,0.012519,NA,map
20789,5923,7600,0.059248,0.012251,NA,map
20693,5957,7601,0.058948,0.006078,NA,map
20597,5991,7602,0.052339,0.0149,NA,map
20501,6025,7603,0.042584,0.008325,NA,map
20405,6060,7605,0.057566,0.010161,NA,map
20309,6094,7606,0.050919,0.004966,NA,map
20213,6128,7607,0.04492,0.010813,NA,map
20117,6163,7609,0.041035,0.006294,NA,map
21222,5886,7589,0.116084,0.030614,NA,map
21125,5919,7590,0.033206,0.007818,NA,map
21029,5953,7592,0.054162,0.009516,NA,map
20932,5987,7593,0.049256,0.015995,NA,map
20835,6021,7594,0.05051,0.01063,NA,map
20739,6055,7596,0.056115,0.009822,NA,map
20642,6089,7597,0.053252,0.010182,NA,map
20545,6123,7598,0.046127,0.014297,NA,map
20449,6157,7600,0.044054,0.010756,NA,map
20352,6190,7601,0.043461,0.008201,NA,map
20255,6224,7602,0.038289,0.009436,NA,map
20159,6258,7604,0.042314,0.011358,NA,map
21368,5953,7582,0.222596,0.026558,NA,map
21270,5986,7584,0.078245,0.017313,NA,map
21173,6019,7585,0.043322,0.011965,NA,map
21076,6052,7587,0.048198,0.009073,NA,map
20978,6085,7588,0.047966,0.009692,NA,map
20881,6118,7589,0.044574,0.008177,NA,map
20784,6152,7591,0.058529,0.011805,NA,map
20687,6185,7592,0.057076,0.01308,NA,map
20589,6218,7594,0.056868,0.014453,NA,map
20492,6251,7595,0.049194,0.014122,NA,map
20395,6284,7596,0.042727,0.01161,NA,map
20298,6317,7598,0.036712,0.009733,NA,map
20200,6351,7599,0.039739,0.017071,NA,map
21318,6086,7579,0.093873,0.041726,NA,map
21221,6118,7580,0.042255,0.016095,NA,map
21123,6151,7581,0.054302,0.008948,NA,map
21025,6183,7583,0.048238,0.018907,NA,map
20927,6216,7584,0.053462,0.011291,NA,map
20829,6248,7586,0.056409,0.002771,NA,map
20731,6281,7587,0.048412,0.013647,NA,map
20633,6313,7589,0.05139,0.020881,NA,map
20536,6346,7590,0.049993,0.011083,NA,map
20438,6378,7591,0.047849,0.014691,NA,map
20340,6410,7593,0.042557,0.013077,NA,map
20242,6443,7594,0.047582,0.0145,NA,map
21367,6186,7573,0.083209,0.044701,NA,map
21268,6218,7575,0.041702,0.010867,NA,map
21170,6249,7576,0.059732,0.013787,NA,map
21071,6281,7578,0.051669,0.015617,NA,map
20973,6313,7579,0.045388,0.008656,NA,map
20874,6345,7581,0.064553,0.009537,NA,map
20776,6376,7582,0.055291,0.018335,NA,map
20677,6408,7584,0.048,0.010891,NA,map
20579,6440,7585,0.04537,0.012388,NA,map
20481,6472,7587,0.0454,0.011848,NA,map
20382,6504,7588,0.0459,0.009778,NA,map
20284,6535,7590,0.052109,0.019419,NA,map
21409,6288,7568,0.10452,0.045031,NA,map
21311,6319,7570,0.040791,0.01095,NA,map
21212,6350,7571,0.055771,0.009742,NA,map
21114,6381,7573,0.042187,0.005579,NA,map
21015,6411,7574,0.055985,0.009072,NA,map
20916,6442,7576,0.060535,0.011227000000000001,NA,map
20818,6473,7577,0.059668,0.022098,NA,map
20719,6504,7579,0.046296,0.008102,NA,map
20621,6535,7580,0.045693,0.00983,NA,map
20522,6566,7582,0.044548,0.006333,NA,map
20424,6597,7583,0.042144,0.011121,NA,map
20325,6628,7585,0.037972,0.003983,NA,map
21452,6390,7563,0.075963,0.040284,NA,map
21354,6420,7565,0.03586,0.005699,NA,map
21255,6450,7566,0.053665,0.016149,NA,map
21156,6480,7568,0.049501,0.007667,NA,map
21057,6510,7569,0.049219,0.011905,NA,map
20959,6540,7571,0.055987,0.008731,NA,map
20860,6570,7572,0.046186,0.008305,NA,map
20761,6600,7574,0.04618,0.010737,NA,map
20662,6630,7575,0.043726,0.01715,NA,map
20564,6660,7577,0.046896,0.008597,NA,map
20465,6690,7579,0.044543,0.016837,NA,map
20366,6720,7580,0.043698,0.01221,NA,map
21495,6492,7558,0.12469,0.019783,NA,map
21396,6521,7560,0.046573,0.011569,NA,map
21297,6550,7561,0.049991,0.007599,NA,map
21198,6579,7563,0.048981,0.006275,NA,map
21100,6609,7564,0.043603,0.009536,NA,map
21001,6638,7566,0.066319,0.018801,NA,map
20902,6667,7567,0.058834,0.015344,NA,map
20803,6696,7569,0.037171,0.006558,NA,map
20704,6725,7571,0.044857,0.009161,NA,map
20605,6755,7572,0.041193,0.006449,NA,map
20506,6784,7574,0.048637,0.012305,NA,map
20407,6813,7575,0.031092,0.00689,NA,map
21538,6594,7553,0.687867,0.263333,NA,map
21439,6622,7554,0.042463,0.010528,NA,map
21340,6650,7556,0.046894,0.007742,NA,map
21241,6679,7558,0.046468,0.005942,NA,map
21142,6707,7559,0.048611,0.011719,NA,map
21043,6735,7561,0.071964,0.014824,NA,map
20944,6764,7562,0.04942,0.010178,NA,map
20845,6792,7564,0.051553,0.01098,NA,map
20746,6821,7566,0.041932,0.004553,NA,map
20647,6849,7567,0.048064,0.010573,NA,map
20548,6877,7569,0.045376,0.011145,NA,map
20449,6906,7571,0.032127,0.002679,NA,map
21581,6696,7548,0.301494,0.184255,NA,map
21482,6723,7549,0.045392,0.009652,NA,map
21382,6751,7551,0.049406,0.011173,NA,map
21283,6778,7553,0.048084,0.016033,NA,map
21184,6806,7554,0.054683,0.018434,NA,map
21085,6833,7556,0.056522,0.008728,NA,map
20986,6861,7558,0.052342,0.011122,NA,map
20887,6888,7559,0.041173,0.005784,NA,map
20787,6916,7561,0.047441,0.012487,NA,map
20688,6943,7563,0.041133,0.007865,NA,map
20589,6971,7564,0.046439,0.009054,NA,map
20490,6998,7566,0.038256,0.005713,NA,map
21624,6798,7542,0.549826,0.577577,NA,map
21524,6824,7544,0.048304,0.011839,NA,map
21425,6851,7546,0.043544,0.005026,NA,map
21326,6878,7548,0.044077,0.008671,NA,map
21226,6904,7549,0.052683,0.006106,NA,map
21127,6931,7551,0.049909,0.006439,NA,map
21028,6958,7553,0.053488,0.011999,NA,map
20928,6984,7554,0.0427,0.014687,NA,map
20829,7011,7556,0.042689,0.009175,NA,map
20730,7037,7558,0.044179,0.008188,NA,map
20631,7064,7559,0.038909,0.006287,NA,map
20531,7091,7561,0.034829,0.005237,NA,map
21667,6900,7537,0.53723,0.115993,NA,map
21567,6926,7539,0.063741,0.034874,NA,map
21468,6951,7541,0.046356,0.013602,NA,map
21368,6977,7542,0.042466,0.012006,NA,map
21269,7003,7544,0.052487,0.005379,NA,map
21169,7029,7546,0.0712,0.009868,NA,map
21070,7054,7548,0.050877,0.012149,NA,map
20970,7080,7549,0.042705,0.011982,NA,map
20871,7106,7551,0.052816,0.010025,NA,map
20771,7132,7553,0.036287,0.005671,NA,map
20672,7157,7555,0.034648,0.008321,NA,map
20572,7183,7556,0.032477,0.005644,NA,map
21686,7002,7533,0.305048,0.186284,NA,map
21588,7028,7534,0.048068,0.011604,NA,map
21489,7053,7536,0.055644,0.010036,NA,map
21391,7079,7538,0.051949,0.009667,NA,map
21292,7105,7540,0.057075,0.006962,NA,map
21194,7130,7541,0.056073,0.005289,NA,map
21095,7156,7543,0.052164,0.014215,NA,map
20997,7182,7545,0.045359,0.009762,NA,map
20898,7207,7546,0.046295,0.008164,NA,map
20799,7233,7548,0.042496,0.004027,NA,map
20701,7259,7550,0.037715,0.006172,NA,map
20602,7284,7552,0.032717,0.006108,NA,map
21706,7104,7528,0.288112,0.088015,NA,map
21608,7130,7530,0.051229,0.007737,NA,map
21511,7155,7532,0.057024,0.012004,NA,map
21413,7181,7533,0.050119,0.008936,NA,map
21315,7206,7535,0.062642,0.018652,NA,map
21218,7232,7537,0.065791,0.017983,NA,map
21120,7257,7538,0.04863,0.008442,NA,map
21023,7283,7540,0.03853,0.004141,NA,map
20925,7308,7542,0.040309,0.009963,NA,map
20827,7334,7543,0.040029,0.005936,NA,map
20730,7360,7545,0.039903,0.007192,NA,map
20632,7385,7547,0.037687,0.007039,NA,map
21822,7181,7522,0.625113,0.111974,NA,map
21718,7208,7524,0.129777,0.03469,NA,map
21613,7236,7526,0.040858,0.006268,NA,map
21508,7263,7527,0.048541,0.011968,NA,map
21403,7291,7529,0.065845,0.022177,NA,map
21299,7319,7531,0.074381,0.010273,NA,map
21194,7346,7533,0.057836,0.012499,NA,map
21089,7374,7535,0.039177,0.010602,NA,map
20984,7401,7537,0.042628,0.013488,NA,map
20880,7429,7538,0.041352,0.004374,NA,map
20775,7456,7540,0.045306,0.001942,NA,map
20670,7484,7542,0.030416,0.008007,NA,map
21841,7283,7518,0.231213,0.063486,NA,map
21737,7310,7519,0.179282,0.036876,NA,map
21634,7338,7521,0.04221,0.008339,NA,map
21530,7365,7523,0.046732,0.014613,NA,map
21426,7393,7525,0.051816,0.011342,NA,map
21322,7420,7526,0.063623,0.015886,NA,map
21219,7448,7528,0.053538,0.009054,NA,map
21115,7475,7530,0.047415,0.017497,NA,map
21011,7503,7532,0.049594,0.007767,NA,map
20908,7530,7534,0.039412,0.005957,NA,map
20804,7557,7535,0.036826,0.004617,NA,map
20700,7585,7537,0.03292,0.006494,NA,map
21860,7385,7513,0.28596,0.152437,NA,map
21757,7413,7515,0.077115,0.029692,NA,map
21654,7440,7517,0.04795,0.01139,NA,map
21552,7467,7518,0.050556,0.005141,NA,map
21449,7495,7520,0.052841,0.012083,NA,map
21346,7522,7522,0.062807,0.013413,NA,map
21243,7549,7524,0.065425,0.017621,NA,map
21141,7577,7525,0.035332,0.007306,NA,map
21038,7604,7527,0.038589,0.003982,NA,map
20935,7631,7529,0.038524,0.007865,NA,map
20833,7659,7531,0.039216,0.006468,NA,map
20730,7686,7532,0.038467,0.002585,NA,map
21777,7515,7510,0.113107,0.045013,NA,map
21675,7542,7512,0.046796,0.015908,NA,map
21573,7569,7514,0.046993,0.006355,NA,map
21472,7596,7515,0.050046,0.008758,NA,map
21370,7624,7517,0.051878,0.007821,NA,map
21268,7651,7519,0.048655,0.010798,NA,map
21167,7678,7521,0.042699,0.012074,NA,map
21065,7705,7522,0.038793,0.004282,NA,map
20963,7732,7524,0.036284,0.005037,NA,map
20861,7760,7526,0.037365,0.008652,NA,map
20760,7787,7528,0.034864,0.002149,NA,map
21797,7617,7506,0.065727,0.017401,NA,map
21696,7644,7507,0.048812,0.006742,NA,map
21595,7671,7509,0.045832,0.013429,NA,map
21494,7698,7511,0.052759,0.008286,NA,map
21394,7725,7513,0.053545,0.008303,NA,map
21293,7752,7514,0.051996,0.005999,NA,map
21192,7779,7516,0.040236,0.014356,NA,map
21092,7807,7518,0.037374,0.008359,NA,map
20991,7834,7519,0.039903,0.010139,NA,map
20890,7861,7521,0.035845,0.011379,NA,map
20790,7888,7523,0.033224,0.005558,NA,map
21816,7719,7501,0.054782,0.016051,NA,map
21717,7746,7503,0.047788,0.014002,NA,map
21617,7773,7505,0.045466,0.013299,NA,map
21517,7800,7506,0.048442,0.007692,NA,map
21418,7827,7508,0.054953,0.007554,NA,map
21318,7854,7510,0.045156,0.011468,NA,map
21218,7881,7511,0.04441,0.013006,NA,map
21119,7908,7513,0.046108,0.014939,NA,map
21019,7935,7515,0.033836,0.010053,NA,map
20919,7962,7516,0.041314,0.00795,NA,map
20819,7989,7518,0.036053,0.005826,NA,map
21861,7812,7496,0.064748,0.018993,NA,map
21760,7840,7498,0.049293,0.012599,NA,map
21659,7867,7500,0.047586,0.011382,NA,map
21558,7895,7501,0.059171,0.013004,NA,map
21457,7923,7503,0.06846,0.014019,NA,map
21356,7950,7505,0.052075,0.015997,NA,map
21255,7978,7507,0.04798,0.014079,NA,map
21154,8006,7508,0.038955,0.010583,NA,map
21053,8034,7510,0.038204,0.004847,NA,map
20952,8061,7512,0.034146,0.005803,NA,map
20852,8089,7513,0.03636,0.007181,NA,map
21905,7905,7492,0.050929,0.014611,NA,map
21803,7934,7493,0.050901,0.010473,NA,map
21701,7962,7495,0.047137,0.008605,NA,map
21599,7990,7497,0.045658,0.005741,NA,map
21497,8019,7498,0.077637,0.008789,NA,map
21394,8047,7500,0.058252,0.024528,NA,map
21292,8075,7502,0.046793,0.019162,NA,map
21190,8104,7503,0.036234,0.015723,NA,map
21088,8132,7505,0.038531,0.008098,NA,map
20986,8161,7507,0.038101,0.004497,NA,map
20884,8189,7509,0.034885,0.003273,NA,map
21950,7998,7487,0.123484,0.064037,NA,map
21846,8027,7488,0.046183,0.004563,NA,map
21743,8056,7490,0.053483,0.011867,NA,map
21640,8085,7492,0.0523,0.012837,NA,map
21536,8115,7493,0.061726,0.007869,NA,map
21433,8144,7495,0.052899,0.008632,NA,map
21329,8173,7497,0.044276,0.001115,NA,map
21226,8202,7499,0.036689,0.004073,NA,map
21123,8231,7500,0.040116,0.006194,NA,map
21019,8260,7502,0.036166,0.005637,NA,map
20916,8289,7504,0.039827,0.006522,NA,map
22099,8061,7480,0.880306,0.313653,NA,map
22002,8089,7482,0.534283,0.334151,NA,map
21906,8116,7483,0.063234,0.010613,NA,map
21809,8144,7485,0.039969,0.010937,NA,map
21713,8172,7486,0.059926,0.009901,NA,map
21616,8199,7488,0.050218,0.017195,NA,map
21519,8227,7490,0.058682,0.008453,NA,map
21423,8254,7491,0.047819,0.005893,NA,map
21326,8282,7493,0.039414,0.005695,NA,map
21230,8309,7494,0.034308,0.007366,NA,map
21133,8337,7496,0.04333,0.009424,NA,map
21036,8364,7498,0.043506,0.009686,NA,map
20940,8392,7499,0.04471,0.007182,NA,map
22047,8182,7477,0.235221,0.106839,NA,map
21949,8210,7478,0.044049,0.0093,NA,map
21851,8238,7480,0.051665,0.011563,NA,map
21754,8266,7482,0.047256,0.003044,NA,map
21656,8295,7483,0.048167,0.004936,NA,map
21558,8323,7485,0.064062,0.008317,NA,map
21460,8351,7486,0.049819,0.009401,NA,map
21363,8379,7488,0.042593,0.009208,NA,map
21265,8407,7490,0.031341,0.004169,NA,map
21167,8435,7491,0.041524,0.013116,NA,map
21069,8464,7493,0.038538,0.0069,NA,map
20972,8492,7494,0.046353,0.007768,NA,map
22089,8276,7472,0.10314,0.034693,NA,map
21988,8306,7474,0.053217,0.009656,NA,map
21887,8336,7475,0.049081,0.008148,NA,map
21785,8366,7477,0.053416,0.009884,NA,map
21684,8396,7478,0.050451,0.005763,NA,map
21583,8426,7480,0.062574,0.004215,NA,map
21482,8456,7482,0.051694,0.010363,NA,map
21380,8485,7483,0.038262,0.004753,NA,map
21279,8515,7485,0.028768,0.005048,NA,map
21178,8545,7487,0.046015,0.011348,NA,map
21077,8575,7488,0.039792,0.00917,NA,map
20975,8605,7490,0.044704,0.010537,NA,map
22139,8368,7467,0.176921,0.03529,NA,map
22042,8397,7469,0.04014,0.004086,NA,map
21944,8427,7470,0.052817,0.012204,NA,map
21847,8456,7472,0.044881,0.006812,NA,map
21750,8485,7473,0.03867,0.007238,NA,map
21652,8515,7475,0.057407,0.007284,NA,map
21555,8544,7476,0.05156,0.011664,NA,map
21458,8574,7478,0.060182,0.016286,NA,map
21360,8603,7479,0.038662,0.00688,NA,map
21263,8632,7481,0.036309,0.009662,NA,map
21166,8662,7482,0.039239,0.001301,NA,map
21069,8691,7484,0.033852,0.006428,NA,map
20971,8721,7485,0.036228,0.008027,NA,map
22181,8462,7462,0.151503,0.072845,NA,map
22081,8493,7464,0.045871,0.001894,NA,map
21980,8524,7465,0.05065,0.005564,NA,map
21880,8555,7467,0.050847,0.01542,NA,map
21779,8586,7468,0.04357,0.009193,NA,map
21678,8617,7470,0.055683,0.014163,NA,map
21578,8648,7472,0.05707,0.013345,NA,map
21477,8679,7473,0.04848,0.006691,NA,map
21377,8710,7475,0.044918,0.008816,NA,map
21276,8741,7476,0.041779,0.009777,NA,map
21176,8772,7478,0.036267,0.008644,NA,map
21075,8803,7479,0.037953,0.006642,NA,map
20975,8834,7481,0.035946,0.005585,NA,map
22231,8554,7457,0.153351,0.065637,NA,map
22134,8584,7459,0.049534,0.010013,NA,map
22037,8615,7460,0.056176,0.015596,NA,map
21940,8645,7462,0.053444,0.005112,NA,map
21843,8676,7463,0.052477,0.00624,NA,map
21746,8706,7465,0.053952,0.007981,NA,map
21649,8736,7466,0.061667,0.012035,NA,map
21552,8767,7468,0.046741,0.008752,NA,map
21455,8797,7469,0.042027,0.004927,NA,map
21359,8828,7471,0.041813,0.005742,NA,map
21262,8858,7472,0.035872,0.007719,NA,map
21165,8889,7473,0.035867,0.004067,NA,map
21068,8919,7475,0.045301,0.009396,NA,map
20971,8950,7476,0.036212,0.011039,NA,map
22272,8647,7452,0.094725,0.018729,NA,map
22171,8677,7454,0.04727,0.021216,NA,map
22069,8708,7456,0.053124,0.008081,NA,map
21968,8739,7457,0.050207,0.007628,NA,map
21867,8770,7459,0.051559,0.013239,NA,map
21766,8801,7460,0.050171,0.00477,NA,map
21664,8832,7462,0.059094,0.014868,NA,map
21563,8863,7464,0.049288,0.002169,NA,map
21462,8894,7465,0.044257,0.006503,NA,map
21361,8924,7467,0.035465000000000003,0.009329,NA,map
21259,8955,7468,0.048154,0.009275,NA,map
21158,8986,7470,0.03615,0.011261,NA,map
