y,x,z,mg_ca,st_dev,dist,sample_mode
11990,29286,8163,1.047808,0.210112,NA,map
11917,29209,8164,0.437127,0.044512,NA,map
11844,29133,8166,0.423815,0.028888,NA,map
11772,29057,8168,0.496557,0.033287,NA,map
11699,28980,8169,0.383222,0.02994,NA,map
11626,28904,8171,0.32057,0.019071,NA,map
11554,28828,8173,0.330971,0.021178,NA,map
11481,28752,8174,0.327096,0.015618,NA,map
11408,28675,8176,0.302631,0.02536,NA,map
11335,28599,8178,0.317374,0.01801,NA,map
11263,28523,8179,0.389971,0.032711,NA,map
11190,28446,8181,0.68862,0.063771,NA,map
11117,28370,8182,0.055281,0.025148,NA,map
11045,28294,8184,0.053708,0.02197,NA,map
12080,29228,8160,0.892308,0.11666,NA,map
12007,29153,8162,0.479102,0.046416,NA,map
11935,29078,8163,0.389603,0.032061,NA,map
11863,29003,8165,0.447705,0.020517,NA,map
11790,28929,8167,0.405097,0.028675,NA,map
11718,28854,8168,0.379133,0.012473,NA,map
11645,28779,8170,0.33495,0.012724,NA,map
11573,28705,8172,0.320896,0.01576,NA,map
11500,28630,8173,0.306806,0.018371,NA,map
11428,28555,8175,0.300351,0.009704,NA,map
11356,28481,8177,0.346212,0.015248,NA,map
11283,28406,8178,0.643995,0.04294,NA,map
11211,28331,8180,0.060725,0.025993,NA,map
11138,28257,8181,0.05221,0.018393,NA,map
12170,29169,8158,1.219945,0.522618,NA,map
12097,29095,8159,0.470558,0.045675,NA,map
12025,29021,8161,0.355328,0.039287,NA,map
11952,28946,8163,0.40723,0.014621,NA,map
11879,28872,8164,0.445392,0.038715,NA,map
11807,28798,8166,0.365318,0.020845,NA,map
11734,28723,8168,0.352815,0.026608,NA,map
11662,28649,8169,0.313902,0.016672,NA,map
11589,28575,8171,0.308925,0.012396,NA,map
11516,28500,8172,0.298994,0.00817,NA,map
11444,28426,8174,0.35474,0.0131,NA,map
11371,28352,8176,0.686405,0.082708,NA,map
11298,28278,8177,0.062218,0.017925,NA,map
11226,28203,8179,0.049089,0.009121,NA,map
12187,29037,8157,0.378876,0.025202,NA,map
12114,28963,8158,0.323074,0.055071,NA,map
12041,28889,8160,0.357519,0.010372,NA,map
11969,28815,8162,0.43432,0.026614,NA,map
11896,28741,8163,0.403364,0.020923,NA,map
11823,28667,8165,0.379912,0.012556,NA,map
11750,28593,8167,0.343524,0.01218,NA,map
11677,28520,8168,0.320621,0.019922,NA,map
11604,28446,8170,0.322295,0.014785,NA,map
11532,28372,8172,0.348385,0.016678,NA,map
11459,28298,8173,0.537977,0.095009,NA,map
11386,28224,8175,0.059292,0.017846,NA,map
11313,28150,8177,0.046694,0.01271,NA,map
12284,28985,8154,0.377392,0.033176,NA,map
12210,28911,8156,0.353627,0.022234,NA,map
12137,28837,8157,0.362142,0.031187,NA,map
12063,28763,8159,0.446099,0.090341,NA,map
11990,28689,8161,0.396689,0.016588,NA,map
11916,28615,8162,0.360546,0.020374,NA,map
11843,28541,8164,0.387534,0.020889,NA,map
11769,28467,8166,0.323953,0.019227,NA,map
11695,28393,8167,0.322572,0.004263,NA,map
11622,28319,8169,0.352993,0.015255,NA,map
11548,28245,8171,0.230337,0.072398,NA,map
11475,28171,8172,0.062285,0.018834,NA,map
11401,28097,8174,0.054059,0.021625,NA,map
12381,28933,8151,0.346613,0.027027,NA,map
12307,28859,8153,0.367411,0.029929,NA,map
12232,28785,8155,0.404279,0.028968,NA,map
12158,28710,8156,0.350693,0.008144,NA,map
12084,28636,8158,0.418264,0.022078,NA,map
12009,28562,8160,0.430573,0.03224,NA,map
11935,28488,8162,0.35371,0.011915,NA,map
11861,28414,8163,0.346552,0.008823,NA,map
11786,28340,8165,0.32992,0.014379,NA,map
11712,28266,8167,0.367379,0.018187,NA,map
11638,28192,8168,0.167554,0.057383,NA,map
11563,28118,8170,0.056601,0.017013,NA,map
11489,28044,8172,0.044939,0.009324,NA,map
12478,28880,8149,0.32943,0.035413,NA,map
12403,28806,8150,0.346279,0.013895,NA,map
12328,28732,8152,0.404813,0.028419,NA,map
12253,28658,8154,0.360147,0.011293,NA,map
12177,28584,8156,0.388874,0.017803,NA,map
12102,28510,8157,0.413926,0.022861,NA,map
12027,28436,8159,0.417112,0.011511,NA,map
11952,28362,8161,0.391324,0.026263,NA,map
11877,28287,8162,0.345029,0.016425,NA,map
11802,28213,8164,0.346001,0.012561,NA,map
11727,28139,8166,0.096698,0.016709,NA,map
11652,28065,8167,0.05755,0.019129,NA,map
11577,27991,8169,0.047382,0.013292,NA,map
12575,28828,8146,0.268413,0.036313,NA,map
12499,28754,8148,0.302956,0.01664,NA,map
12423,28680,8149,0.354671,0.019656,NA,map
12347,28606,8151,0.325149,0.015071,NA,map
12271,28532,8153,0.354198,0.018374,NA,map
12195,28457,8155,0.401552,0.005478,NA,map
12120,28383,8156,0.414681,0.011042,NA,map
12044,28309,8158,0.363887,0.020225,NA,map
11968,28235,8160,0.354235,0.019009,NA,map
11892,28161,8162,0.379747,0.007894,NA,map
11816,28086,8163,0.07983,0.010582,NA,map
11740,28012,8165,0.058542,0.02299,NA,map
11665,27938,8167,0.040689,0.013153,NA,map
12672,28776,8143,0.261925,0.024264,NA,map
12595,28702,8145,0.285167,0.021610999999999998,NA,map
12518,28628,8147,0.319206,0.019337,NA,map
12442,28553,8149,0.37076,0.022005,NA,map
12365,28479,8150,0.344645,0.023523,NA,map
12289,28405,8152,0.370208,0.005916,NA,map
12212,28331,8154,0.396241,0.021615,NA,map
12135,28256,8156,0.417224,0.01214,NA,map
12059,28182,8157,0.37283,0.028578,NA,map
11982,28108,8159,0.362691,0.021986,NA,map
11906,28033,8161,0.104576,0.026949,NA,map
11829,27959,8163,0.057995,0.022199,NA,map
11752,27885,8164,0.04599,0.018273,NA,map
12846,28798,8139,0.334288,0.050959,NA,map
12774,28729,8141,0.259686,0.035093,NA,map
12701,28660,8142,0.261394,0.025524,NA,map
12629,28590,8144,0.308169,0.014401,NA,map
12557,28521,8145,0.373621,0.043959,NA,map
12485,28451,8147,0.354875,0.02809,NA,map
12413,28382,8149,0.332719,0.015792,NA,map
12340,28313,8150,0.35522,0.012788,NA,map
12268,28243,8152,0.419377,0.024469,NA,map
12196,28174,8154,0.431339,0.01898,NA,map
12124,28105,8155,0.385171,0.029902,NA,map
12052,28035,8157,0.403869,0.022704,NA,map
11980,27966,8159,0.060913,0.022644,NA,map
11907,27896,8160,0.059055,0.017144,NA,map
11835,27827,8162,0.045802,0.014809,NA,map
12870,28677,8138,0.297869,0.039131,NA,map
12798,28607,8139,0.259707,0.017349,NA,map
12725,28538,8141,0.291,0.018068,NA,map
12652,28468,8143,0.351483,0.052317,NA,map
12579,28399,8144,0.379071,0.00388,NA,map
12506,28330,8146,0.363318,0.02007,NA,map
12433,28260,8148,0.365362,0.01605,NA,map
12360,28191,8149,0.370928,0.01662,NA,map
12287,28121,8151,0.39007,0.011529,NA,map
12215,28052,8153,0.372252,0.00348,NA,map
12142,27982,8154,0.434079,0.038378,NA,map
12069,27913,8156,0.06503,0.023542,NA,map
11996,27843,8158,0.062884,0.026324,NA,map
11923,27774,8159,0.037136,0.017678,NA,map
13041,28694,8133,0.803661,0.110305,NA,map
12967,28625,8135,0.529878,0.191506,NA,map
12894,28555,8137,0.270213,0.02104,NA,map
12820,28486,8139,0.314916,0.01773,NA,map
12747,28416,8140,0.370317,0.067439,NA,map
12673,28347,8142,0.338586,0.020429,NA,map
12600,28277,8144,0.587583,0.112943,NA,map
12526,28208,8145,0.360227,0.010825,NA,map
12452,28138,8147,0.329201,0.02187,NA,map
12379,28069,8149,0.405284,0.018156,NA,map
12305,27999,8150,0.431973,0.024075,NA,map
12232,27930,8152,0.46532,0.044177,NA,map
12158,27860,8154,0.054276,0.020429,NA,map
12084,27791,8155,0.056195,0.019052,NA,map
12011,27721,8157,0.041624,0.018689,NA,map
13015,28523,8134,0.268447,0.040994,NA,map
12939,28452,8135,0.251254,0.020429,NA,map
12862,28381,8137,0.317333,0.012036,NA,map
12786,28310,8139,0.318344,0.022607,NA,map
12710,28238,8141,0.370158,0.025527,NA,map
12634,28167,8142,0.72943,0.116506,NA,map
12558,28096,8144,0.365819,0.015165,NA,map
12482,28025,8146,0.368118,0.014719,NA,map
12405,27954,8148,0.421533,0.026475,NA,map
12329,27883,8149,0.490058,0.059486,NA,map
12253,27812,8151,0.06775,0.033301,NA,map
12177,27741,8153,0.065118,0.02787,NA,map
12101,27670,8154,0.046558,0.018395,NA,map
13062,28421,8132,0.322165,0.029529,NA,map
12983,28348,8134,0.289916,0.045122,NA,map
12903,28275,8136,0.275567,0.011777,NA,map
12824,28202,8137,0.338145,0.014093,NA,map
12745,28129,8139,0.379933,0.010921,NA,map
12666,28056,8141,0.507914,0.030442,NA,map
12587,27983,8143,0.353996,0.009077,NA,map
12508,27910,8145,0.41157,0.017264,NA,map
12428,27837,8147,0.447613,0.023953,NA,map
12349,27764,8148,0.061722,0.024699,NA,map
12270,27691,8150,0.050462,0.01701,NA,map
12191,27618,8152,0.048218,0.018109,NA,map
13191,28394,8129,1.204052,0.333848,NA,map
13115,28325,8130,0.346482,0.035721,NA,map
13038,28255,8132,0.321257,0.010958,NA,map
12962,28186,8134,0.343183,0.023175,NA,map
12886,28117,8136,0.333091,0.028975,NA,map
12809,28047,8137,0.346568,0.012784,NA,map
12733,27978,8139,0.382222,0.015158,NA,map
12657,27909,8141,0.367979,0.022769,NA,map
12580,27839,8143,0.408412,0.019153,NA,map
12504,27770,8144,0.56885,0.046947,NA,map
12428,27700,8146,0.064894,0.039554,NA,map
12351,27631,8148,0.061268,0.02444,NA,map
12275,27562,8150,0.040768,0.016872,NA,map
13241,28294,8127,0.488387,0.057925,NA,map
13161,28223,8129,0.346092,0.014082,NA,map
13082,28152,8131,0.294256,0.017863,NA,map
13002,28080,8132,0.331164,0.016453,NA,map
12923,28009,8134,0.334314,0.020566,NA,map
12843,27938,8136,0.390976,0.021981,NA,map
12763,27867,8138,0.415121,0.020255,NA,map
12684,27795,8140,0.380886,0.014657,NA,map
12604,27724,8142,0.556904,0.061006,NA,map
12525,27653,8143,0.058236,0.017965,NA,map
12445,27582,8145,0.061334,0.026185,NA,map
12365,27511,8147,0.044719,0.015701,NA,map
13251,28165,8126,0.377365,0.065155,NA,map
13171,28094,8128,0.300638,0.009286,NA,map
13091,28024,8130,0.328974,0.022013,NA,map
13011,27953,8132,0.369883,0.016884,NA,map
12932,27882,8134,0.344194,0.022323,NA,map
12852,27811,8135,0.398636,0.016987,NA,map
12772,27740,8137,0.411577,0.023823,NA,map
12692,27670,8139,0.600919,0.071078,NA,map
12612,27599,8141,0.056936,0.014085,NA,map
12533,27528,8143,0.054262,0.019241,NA,map
12453,27457,8145,0.053872,0.024131,NA,map
13340,28108,8124,0.37467,0.015665,NA,map
13260,28037,8126,0.301059,0.021535,NA,map
13180,27967,8127,0.320207,0.034613,NA,map
13100,27896,8129,0.340965,0.026818,NA,map
13020,27826,8131,0.343734,0.031628,NA,map
12940,27756,8133,0.39335,0.008606,NA,map
12860,27685,8135,0.45377,0.023389,NA,map
12780,27615,8137,0.636677,0.050969,NA,map
12700,27544,8138,0.049759,0.029065,NA,map
12620,27474,8140,0.058276,0.020174,NA,map
12540,27404,8142,0.042012,0.005177,NA,map
13430,28050,8121,0.425515,0.038288,NA,map
13350,27980,8123,0.295827,0.026056,NA,map
13269,27910,8125,0.339197,0.021557,NA,map
13189,27840,8127,0.325203,0.022209,NA,map
13109,27770,8129,0.341408,0.021645,NA,map
13029,27700,8130,0.341422,0.017376,NA,map
12948,27630,8132,0.407578,0.018124,NA,map
12868,27560,8134,0.660372,0.066258,NA,map
12788,27490,8136,0.053383,0.018147,NA,map
12708,27420,8138,0.054648,0.020554,NA,map
12627,27350,8140,0.035823,0.007663,NA,map
13519,27992,8119,0.34221,0.038088,NA,map
13439,27923,8121,0.301519,0.020121,NA,map
13358,27853,8122,0.325824,0.048225,NA,map
13278,27784,8124,0.352885,0.012018,NA,map
13198,27714,8126,0.33041,0.017165,NA,map
13117,27645,8128,0.349277,0.012226,NA,map
13037,27575,8130,0.428937,0.022425,NA,map
12956,27505,8132,0.648904,0.070227,NA,map
12876,27436,8134,0.061751,0.032319,NA,map
12795,27366,8135,0.056279,0.020626,NA,map
12715,27297,8137,0.028082,0.00151,NA,map
13609,27935,8116,0.332453,0.010804,NA,map
13528,27866,8118,0.328973,0.021832,NA,map
13448,27797,8120,0.330569,0.008299,NA,map
13367,27727,8122,0.342811,0.019098,NA,map
13286,27658,8124,0.328748,0.009579,NA,map
13206,27589,8125,0.331791,0.015195,NA,map
13125,27520,8127,0.393602,0.007443,NA,map
13044,27451,8129,0.667918,0.076497,NA,map
12964,27382,8131,0.061452,0.022209,NA,map
12883,27312,8133,0.054406,0.018346,NA,map
12802,27243,8135,0.025944,0.002374,NA,map
13698,27877,8114,0.32907,0.010509,NA,map
13618,27809,8116,0.329354,0.022867,NA,map
13537,27740,8117,0.360623,0.014835,NA,map
13456,27671,8119,0.309943,0.009833,NA,map
13375,27602,8121,0.325502,0.014398,NA,map
13294,27534,8123,0.34648,0.008519,NA,map
13213,27465,8125,0.384677,0.035471,NA,map
13132,27396,8127,0.610155,0.071197,NA,map
13051,27327,8129,0.05192,0.020973,NA,map
12970,27259,8131,0.057586,0.027822,NA,map
12889,27190,8132,0.048139,0.022177,NA,map
13788,27820,8111,0.385901,0.066708,NA,map
13707,27751,8113,0.336306,0.009781,NA,map
13626,27683,8115,0.354702,0.016912,NA,map
13545,27615,8117,0.324575,0.017448,NA,map
13463,27546,8119,0.31488,0.016795,NA,map
13382,27478,8121,0.321762,0.00529,NA,map
13301,27410,8122,0.389341,0.018571,NA,map
13220,27341,8124,0.473967,0.036392,NA,map
13139,27273,8126,0.054775,0.022097,NA,map
13058,27205,8128,0.053128,0.020733,NA,map
12977,27136,8130,0.044947,0.018152,NA,map
13862,27750,8109,0.357444,0.048394,NA,map
13782,27684,8111,0.340949,0.015576,NA,map
13702,27617,8113,0.362233,0.019763,NA,map
13622,27550,8115,0.359548,0.030544,NA,map
13542,27483,8116,0.333605,0.025681,NA,map
13462,27416,8118,0.330289,0.01103,NA,map
13382,27349,8120,0.384157,0.020717,NA,map
13302,27282,8122,0.16400700000000001,0.017781,NA,map
13223,27216,8124,0.050471,0.01967,NA,map
13143,27149,8126,0.052183,0.017885,NA,map
13063,27082,8128,0.048204,0.016711,NA,map
13935,27681,8107,0.402474,0.05055,NA,map
13857,27616,8109,0.364337,0.030378,NA,map
13778,27550,8110,0.364265,0.009386,NA,map
13699,27485,8112,0.379892,0.027974,NA,map
13621,27420,8114,0.352704,0.022467,NA,map
13542,27354,8116,0.356422,0.012628,NA,map
13463,27289,8118,0.401979,0.028129,NA,map
13385,27224,8120,0.093629,0.019217,NA,map
13306,27158,8121,0.056931,0.024192,NA,map
13227,27093,8123,0.05644,0.022328,NA,map
13149,27027,8125,0.041168,0.019254,NA,map
14007,27608,8105,0.373562,0.025426,NA,map
13927,27540,8107,0.357667,0.020776,NA,map
13848,27472,8108,0.367971,0.024295,NA,map
13768,27404,8110,0.364432,0.017288,NA,map
13689,27335,8112,0.356351,0.025381,NA,map
13609,27267,8114,0.36955,0.012212,NA,map
13530,27199,8116,0.676044,0.030588,NA,map
13450,27131,8118,0.053959,0.02562,NA,map
13370,27063,8119,0.06147,0.029362,NA,map
13291,26995,8121,0.057007,0.026079,NA,map
13211,26927,8123,0.040177,0.012355,NA,map
14079,27535,8103,0.439681,0.071455,NA,map
13998,27464,8104,0.383079,0.007602,NA,map
13918,27393,8106,0.408664,0.026133,NA,map
13837,27322,8108,0.362206,0.007374,NA,map
13757,27251,8110,0.358892,0.015925,NA,map
13676,27180,8112,0.404344,0.034042,NA,map
13596,27110,8114,0.063131,0.026365,NA,map
13515,27039,8116,0.050729,0.023147,NA,map
13435,26968,8117,0.051974,0.026226,NA,map
13354,26897,8119,0.042651,0.016751,NA,map
13274,26826,8121,0.035583,0.01465,NA,map
14232,27535,8099,0.44923,0.036572,NA,map
14156,27467,8100,0.390019,0.026151,NA,map
14081,27399,8102,0.386597,0.019607,NA,map
14006,27331,8104,0.346312,0.012519,NA,map
13931,27263,8106,0.350925,0.016205,NA,map
13856,27195,8107,0.418903,0.005556,NA,map
13781,27127,8109,0.385886,0.018863,NA,map
13706,27060,8111,0.071195,0.025589,NA,map
13631,26992,8112,0.051736,0.024175,NA,map
13556,26924,8114,0.052392,0.025116,NA,map
13481,26856,8116,0.047054,0.012184,NA,map
13405,26788,8118,0.035058,0.011825,NA,map
13330,26720,8119,0.053982,0.014432,NA,map
14304,27464,8097,0.601442,0.167958,NA,map
14228,27394,8098,0.412693,0.03111,NA,map
14152,27323,8100,0.383518,0.0244,NA,map
14076,27253,8102,0.370107,0.025848,NA,map
14000,27182,8103,0.349902,0.016152,NA,map
13924,27112,8105,0.427394,0.022447,NA,map
13848,27042,8107,0.634339,0.048821,NA,map
13773,26971,8109,0.054936,0.021163,NA,map
13697,26901,8110,0.054995,0.024377,NA,map
13621,26831,8112,0.051821,0.021284,NA,map
13545,26760,8114,0.046274,0.014527,NA,map
13469,26690,8116,0.043554,0.015382,NA,map
13393,26619,8117,0.050607,0.014971,NA,map
14286,27299,8096,0.494035,0.067344,NA,map
14211,27229,8098,0.380385,0.018126,NA,map
14137,27160,8100,0.378502,0.026616,NA,map
14062,27091,8102,0.338683,0.026301,NA,map
13987,27022,8103,0.462152,0.024146,NA,map
13912,26952,8105,0.076772,0.024757,NA,map
13837,26883,8107,0.0525,0.021024,NA,map
13762,26814,8108,0.05768,0.021531,NA,map
13688,26745,8110,0.054729,0.011806,NA,map
13613,26676,8112,0.042268,0.011671,NA,map
13538,26606,8114,0.045399,0.011268,NA,map
13463,26537,8115,0.039231,0.011019,NA,map
14345,27203,8095,0.467225,0.05595,NA,map
14271,27135,8096,0.37425,0.027774,NA,map
14197,27067,8098,0.372989,0.021784,NA,map
14123,26999,8100,0.347921,0.007324,NA,map
14049,26931,8101,0.622255,0.028677,NA,map
13976,26863,8103,0.058475,0.038681,NA,map
13902,26795,8105,0.047372,0.013305,NA,map
13828,26727,8106,0.052851,0.021339,NA,map
13754,26659,8108,0.052254,0.017125,NA,map
13681,26591,8110,0.045879,0.016521,NA,map
13607,26523,8112,0.039046,0.007214,NA,map
13533,26455,8113,0.042074,0.008092,NA,map
14397,27103,8093,0.41666,0.046166,NA,map
14318,27030,8095,0.378838,0.030196,NA,map
14239,26958,8097,0.368562,0.018462,NA,map
14160,26885,8098,0.539654,0.055693,NA,map
14082,26813,8100,0.061096,0.030553,NA,map
14003,26741,8102,0.057504,0.024299,NA,map
13924,26668,8104,0.058459,0.026368,NA,map
13846,26596,8106,0.044169,0.016761,NA,map
13767,26523,8107,0.035086,0.008363,NA,map
13688,26451,8109,0.039198,0.009575,NA,map
13609,26378,8111,0.040339,0.008984,NA,map
14455,27008,8091,0.537348,0.052707,NA,map
14377,26937,8093,0.381622,0.036951,NA,map
14300,26865,8095,0.400001,0.0419,NA,map
14222,26794,8096,0.287586,0.039635,NA,map
14145,26723,8098,0.043993,0.014933,NA,map
14067,26652,8100,0.05753,0.02629,NA,map
13990,26581,8102,0.058664,0.02773,NA,map
13912,26510,8104,0.048408,0.022883,NA,map
13834,26438,8105,0.038697,0.009114,NA,map
13757,26367,8107,0.033645,0.009473,NA,map
13679,26296,8109,0.043064,0.009067,NA,map
14513,26913,8089,0.48556,0.026814,NA,map
14437,26843,8091,0.408033,0.028289,NA,map
14361,26773,8093,0.457138,0.020592,NA,map
14284,26703,8095,0.076928,0.034803,NA,map
14208,26633,8096,0.053998,0.016361,NA,map
14131,26563,8098,0.058338,0.018384,NA,map
14055,26493,8100,0.05613,0.016184,NA,map
13979,26424,8102,0.042467,0.013577,NA,map
13902,26354,8103,0.041685,0.013784,NA,map
13826,26284,8105,0.034993,0.011095,NA,map
13749,26214,8107,0.038895,0.010582,NA,map
14572,26818,8087,0.491485,0.021208,NA,map
14496,26749,8089,0.427597,0.023354,NA,map
14421,26680,8091,0.354916,0.056756,NA,map
14346,26612,8093,0.05117,0.018585,NA,map
14271,26543,8094,0.053069,0.026466,NA,map
14196,26475,8096,0.056714,0.021473,NA,map
14120,26406,8098,0.061959,0.020863,NA,map
14045,26337,8100,0.04368,0.016824,NA,map
13970,26269,8101,0.034004,0.008907,NA,map
13895,26200,8103,0.035712,0.012205,NA,map
13819,26132,8105,0.040284,0.007075,NA,map
14630,26723,8086,0.516451,0.037104,NA,map
14556,26655,8087,0.533758,0.015453,NA,map
14482,26588,8089,0.046878,0.009267,NA,map
14408,26521,8091,0.046304,0.021862,NA,map
14334,26453,8092,0.047651,0.027399,NA,map
14260,26386,8094,0.061472,0.02518,NA,map
14186,26319,8096,0.040179,0.022253,NA,map
14112,26251,8097,0.035458,0.008429,NA,map
14038,26184,8099,0.03458,0.011834,NA,map
13964,26117,8101,0.041158,0.004892,NA,map
13889,26049,8103,0.043002,0.010541,NA,map
14708,26648,8083,0.447111,0.017832,NA,map
14633,26580,8085,0.659356,0.037009,NA,map
14559,26512,8087,0.075114,0.013099,NA,map
14484,26444,8088,0.046056,0.032134,NA,map
14409,26376,8090,0.051275,0.022899,NA,map
14335,26308,8092,0.055061,0.013222,NA,map
14260,26240,8094,0.034205,0.009111,NA,map
14185,26172,8095,0.046459,0.026267,NA,map
14111,26105,8097,0.034375,0.005851,NA,map
14036,26037,8099,0.040074,0.004304,NA,map
13961,25969,8100,0.039405,0.01337,NA,map
14786,26573,8081,0.470156,0.046087,NA,map
14711,26504,8083,0.122534,0.043105,NA,map
14635,26436,8084,0.080161,0.017377,NA,map
14560,26367,8086,0.058954,0.024496,NA,map
14485,26299,8088,0.057775,0.022832,NA,map
14410,26230,8090,0.057275,0.016066,NA,map
14334,26162,8091,0.046595,0.010118,NA,map
14259,26094,8093,0.033165,0.009981,NA,map
14184,26025,8095,0.032508,0.006208,NA,map
14108,25957,8097,0.033563,0.004257,NA,map
14033,25888,8098,0.044671,0.006894,NA,map
14864,26498,8079,0.597221,0.068782,NA,map
14788,26429,8080,0.104305,0.016458,NA,map
14712,26360,8082,0.069373,0.013745,NA,map
14636,26291,8084,0.048555,0.018813,NA,map
14560,26222,8086,0.054224,0.021023,NA,map
14484,26153,8087,0.066696,0.018545,NA,map
14409,26084,8089,0.043234,0.018162,NA,map
14333,26015,8091,0.042893,0.0165,NA,map
14257,25946,8093,0.032821,0.010832,NA,map
14181,25877,8094,0.035604,0.006994,NA,map
14105,25808,8096,0.043401,0.006887,NA,map
14941,26422,8076,0.586605,0.055797,NA,map
14864,26352,8078,0.09575,0.043075,NA,map
14786,26281,8080,0.086523,0.017181,NA,map
14709,26211,8082,0.045381,0.014837,NA,map
14631,26141,8084,0.069656,0.011069,NA,map
14554,26071,8085,0.049489,0.007185,NA,map
14476,26001,8087,0.04428,0.011475,NA,map
14399,25931,8089,0.039796,0.014277,NA,map
14321,25860,8091,0.03236,0.007145,NA,map
14244,25790,8093,0.033858,0.008703,NA,map
14167,25720,8094,0.047665,0.013925,NA,map
15018,26346,8074,0.577008,0.114134,NA,map
14939,26275,8076,0.084632,0.017492,NA,map
14860,26203,8078,0.058363,0.015709,NA,map
14781,26132,8080,0.054895,0.00996,NA,map
14702,26060,8081,0.050248,0.01364,NA,map
14623,25989,8083,0.058772,0.019059,NA,map
14544,25918,8085,0.041965,0.014732,NA,map
14465,25846,8087,0.037657,0.016424,NA,map
14386,25775,8089,0.037149,0.011319,NA,map
14307,25703,8091,0.042782,0.015937,NA,map
14228,25632,8092,0.046171,0.005773,NA,map
15102,26276,8072,0.335504,0.084301,NA,map
15027,26209,8074,0.097064,0.021216,NA,map
14953,26142,8075,0.058387,0.011093,NA,map
14879,26075,8077,0.064052,0.020012,NA,map
14804,26008,8079,0.064365,0.019525,NA,map
14730,25941,8080,0.04904,0.01894,NA,map
14655,25874,8082,0.054034,0.019412,NA,map
14581,25807,8084,0.036804,0.015971,NA,map
14507,25740,8086,0.034766,0.01229,NA,map
14432,25673,8087,0.034151,0.009489,NA,map
14358,25606,8089,0.048295,0.012162,NA,map
14284,25539,8091,0.041677,0.010173,NA,map
15161,26195,8070,0.187511,0.037999,NA,map
15087,26127,8072,0.077807,0.020746,NA,map
15013,26060,8073,0.079286,0.014853,NA,map
14938,25992,8075,0.058997,0.00689,NA,map
14864,25924,8077,0.054679,0.022737,NA,map
14790,25856,8079,0.045517,0.010763,NA,map
14715,25789,8080,0.044436,0.014501,NA,map
14641,25721,8082,0.03535,0.009534,NA,map
14567,25653,8084,0.03556,0.007016,NA,map
14492,25586,8085,0.034324,0.008359,NA,map
14418,25518,8087,0.036973,0.008823,NA,map
14344,25450,8089,0.044515,0.004198,NA,map
15221,26114,8068,0.172577,0.044896,NA,map
15147,26046,8070,0.083447,0.022059,NA,map
15073,25977,8072,0.063208,0.013781,NA,map
14998,25909,8073,0.046366,0.007951,NA,map
14924,25841,8075,0.056314,0.021262,NA,map
14850,25772,8077,0.044149,0.007205,NA,map
14775,25704,8078,0.050945,0.012219,NA,map
14701,25635,8080,0.037735,0.010528,NA,map
14627,25567,8082,0.034534,0.008525,NA,map
14552,25498,8084,0.03166,0.00533,NA,map
14478,25430,8085,0.036927,0.004434,NA,map
14404,25362,8087,0.040415,0.008413,NA,map
15281,26033,8066,0.131386,0.040658,NA,map
15207,25964,8068,0.094984,0.03137,NA,map
15132,25895,8070,0.064403,0.013115,NA,map
15058,25826,8071,0.045607,0.014404,NA,map
14984,25757,8073,0.057224,0.014528,NA,map
14910,25688,8075,0.043008,0.012468,NA,map
14835,25619,8077,0.043339,0.009851,NA,map
14761,25550,8078,0.044678,0.018369,NA,map
14687,25480,8080,0.03731,0.0124,NA,map
14612,25411,8082,0.030939,0.004108,NA,map
14538,25342,8083,0.037342,0.005013,NA,map
14464,25273,8085,0.037998,0.007683,NA,map
15341,25952,8065,0.103536,0.018141,NA,map
15267,25883,8066,0.111585,0.027786,NA,map
15192,25813,8068,0.04775,0.022148,NA,map
15118,25743,8070,0.040652,0.012132,NA,map
15044,25673,8071,0.052485,0.007958,NA,map
14970,25603,8073,0.045484,0.014823,NA,map
14895,25534,8075,0.04734,0.010396,NA,map
14821,25464,8076,0.030495,0.009278,NA,map
14747,25394,8078,0.037507,0.008303,NA,map
14672,25324,8080,0.02954,0.004108,NA,map
14598,25254,8082,0.037026,0.008053,NA,map
14524,25185,8083,0.03971,0.003996,NA,map
15401,25872,8063,0.09919,0.013299,NA,map
15326,25801,8064,0.065233,0.023863,NA,map
15252,25731,8066,0.045999,0.019398,NA,map
15178,25660,8068,0.042836,0.013262,NA,map
15104,25590,8069,0.05338,0.009482,NA,map
15029,25519,8071,0.046789,0.014272,NA,map
14955,25449,8073,0.042934,0.010009,NA,map
14881,25378,8075,0.033086,0.011424,NA,map
14807,25308,8076,0.036975,0.006964,NA,map
14732,25237,8078,0.034043,0.004262,NA,map
14658,25167,8080,0.035569,0.007882,NA,map
14584,25096,8081,0.040705,0.006213,NA,map
15452,25769,8061,0.118795,0.016433,NA,map
15378,25700,8063,0.049638,0.018733,NA,map
15305,25630,8064,0.046312,0.019668,NA,map
15231,25561,8066,0.04408,0.010642,NA,map
15158,25492,8068,0.053082,0.017936,NA,map
15084,25422,8069,0.04214,0.013757,NA,map
15011,25353,8071,0.042231,0.012676,NA,map
14937,25283,8073,0.032538,0.008345,NA,map
14864,25214,8074,0.030847,0.008805,NA,map
14790,25145,8076,0.036137,0.004561,NA,map
14717,25075,8078,0.043213,0.015647,NA,map
14643,25006,8080,0.035687,0.008737,NA,map
15496,25661,8060,0.151104,0.034985,NA,map
15417,25587,8061,0.073083,0.012484,NA,map
